Product_Name,Product_Price,Product_Price_Per_Count,Product_Link,Timestamp_Date,Timestamp_Time
"Apple iPhone SE (2nd Generation) Silicone Case - White",51.49,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjU2NjM3MjUwMzMzODA0OjE2NTg0NjcxODc6c3BfYXRmX25leHQ6MjAwMDc4ODM1NDY0OTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Silicone-Case-iPhone-Generation%2Fdp%2FB0875W28DM%2Fref%3Dsr_1_98_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467187%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-98-spons%26psc%3D1,2022-07-22,01:19
"Apple iPhone 13 Silicone Case with MagSafe - Pink Pomelo",69.99,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjU2NjM3MjUwMzMzODA0OjE2NTg0NjcxODc6c3BfYXRmX25leHQ6MjAwMDk0MzMwNDMzMTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Silicone-Case-MagSafe-iPhone%2Fdp%2FB09G92XWLG%2Fref%3Dsr_1_99_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467187%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-99-spons%26psc%3D1,2022-07-22,01:19
"Apple iPhone 13 Mini Silicone Case with MagSafe - Clover",69.05,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjU2NjM3MjUwMzMzODA0OjE2NTg0NjcxODc6c3BfYXRmX25leHQ6MjAwMDk0MzMwNDI5MTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Silicone-Case-MagSafe-iPhone%2Fdp%2FB09G8XPC14%2Fref%3Dsr_1_100_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467187%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-100-spons%26psc%3D1,2022-07-22,01:19
"Apple iPhone 12, 128GB, Black - Fully Unlocked (Renewed)",899.00,More buying choices,https://www.amazon.ca/Apple-iPhone-12-128GB-Black/dp/B08PNCYYVZ/ref=sr_1_101?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-101,2022-07-22,01:19
"Apple iPhone 12, 128GB, White - Fully Unlocked (Renewed)",868.00,0,https://www.amazon.ca/Apple-iPhone-12-128GB-White/dp/B08PNVY4MB/ref=sr_1_102?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-102,2022-07-22,01:19
"Apple iPhone SE (2nd Generation), US Version, 128GB, Red - Unlocked (Renewed)",359.99,0,https://www.amazon.ca/Apple-iPhone-SE-128GB-Red/dp/B088NKTHQW/ref=sr_1_103?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-103,2022-07-22,01:19
"Apple iPhone 7 Plus, GSM Unlocked, 128GB - Silver (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-128GB/dp/B06XGLYGR2/ref=sr_1_104?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-104,2022-07-22,01:19
"Apple iPhone SE, 128GB, White - Fully Unlocked (Renewed)",399.00,0,https://www.amazon.ca/Apple-iPhone-SE-128GB-White/dp/B088NDPK5T/ref=sr_1_105?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-105,2022-07-22,01:19
"Apple iPhone 7 Plus, GSM Unlocked, 128GB - Gold (Renewed)",339.00,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-128GB/dp/B01N4WDEF9/ref=sr_1_106?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-106,2022-07-22,01:19
"Apple iPhone XR, 256GB, Black - Fully Unlocked (Renewed)",582.99,0,https://www.amazon.ca/Apple-iPhone-XR-256GB-Black/dp/B07P6Y7JW1/ref=sr_1_97?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-97,2022-07-22,01:19
"Apple iPhone 7 - 32GB - GSM Unlocked - Gold (Renewed)",229.00,More buying choices,https://www.amazon.ca/Apple-iPhone-32GB-Unlocked-Refurbished/dp/B01N9YPFPG/ref=sr_1_98?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-98,2022-07-22,01:19
"(Refurbished) Apple iPhone XR, US Version, 128GB, Red - Unlocked",415.00,0,https://www.amazon.ca/Apple-iPhone-Fully-Unlocked-128/dp/B07P611Q4N/ref=sr_1_99?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-99,2022-07-22,01:19
"Apple iPhone 6S 64GB GSM Unlocked, Rose Gold (Refurbished)",0.0,0,https://www.amazon.ca/Apple-iPhone-6S-Unlocked-Refurbished/dp/B01CR1FQMG/ref=sr_1_100?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-100,2022-07-22,01:19
"Apple iPhone 12 Mini, 128GB, White - Fully Unlocked (Renewed)",769.00,0,https://www.amazon.ca/Apple-iPhone-12-Mini-128GB/dp/B08PPCFBNW/ref=sr_1_101?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-101,2022-07-22,01:19
"Super Small Mini Smartphone 3G Dual SIM Mobile Phone 1GB RAM 8GB ROM 5.0MP Quad Core Dual Standby Unlocked Small Phones Kids Phone Pocket 2.5 Inch Android Mini Cellphone (White)",119.69,More buying choices,https://www.amazon.ca/Smartphone-Standby-Unlocked-Children-Cellphone/dp/B08976ZYRJ/ref=sr_1_102?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-102,2022-07-22,01:19
"Apple iPhone 7 Plus 256GB, Black (Renewed)",354.00,More buying choices,https://www.amazon.ca/Apple-iPhone-256GB-Black-Refurbished/dp/B01NA01N1L/ref=sr_1_103?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-103,2022-07-22,01:19
"Samsung Galaxy S21 FE 5G Graphite 256GB - 6.4 120 Hz AMOLED Display, 12MP+12MP+8MP Rear Camera, 32MP Selfie Camera, 4K Video, 30X Space Zoom, Super Fast Charging (CAD Version & Warranty)",839.99,More buying choices,https://www.amazon.ca/Samsung-Galaxy-S21-Graphite-256GB/dp/B09NMK223B/ref=sr_1_104?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-104,2022-07-22,01:19
"Mini Smartphone Unlocked, Sudroid SOYES The World's Smallest Super Mini 2.5 Inch Android Small Phone Quad Core 1G+8G 5.0MP Dual SIM High Definition Mini Phones Unlocked (Black)",109.99,0,https://www.amazon.ca/Sudroid-Android-Definition-Phones-Unlocked/dp/B07BN983B1/ref=sr_1_105?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-105,2022-07-22,01:19
"Apple iPhone 8 Plus, GSM Unlocked, 256GB - Silver (Renewed)",444.50,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-256GB/dp/B07758N3J2/ref=sr_1_106?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-106,2022-07-22,01:19
"Apple iPhone 7, GSM Unlocked, 32GB - Rose Gold (Refurbished)",229.00,0,https://www.amazon.ca/Apple-iPhone-GSM-Unlocked-32GB/dp/B01N9YOF3R/ref=sr_1_107?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-107,2022-07-22,01:19
"Apple iPhone 12 Pro, 128GB, Pacific Blue - Fully Unlocked (Renewed)",1069.00,0,https://www.amazon.ca/Apple-iPhone-128GB-Pacific-Blue/dp/B08PMYLKVF/ref=sr_1_108?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-108,2022-07-22,01:19
"Apple iPhone 12, 128GB, Green - Fully Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-12-128GB-Green/dp/B08PNZDM7L/ref=sr_1_109?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-109,2022-07-22,01:19
"Apple iPhone 6S, GSM Unlocked, 64GB - Space Grey (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-6S-64GB-Refurbished/dp/B01CR1AA90/ref=sr_1_110?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-110,2022-07-22,01:19
"Apple iPhone 7 Plus, GSM Unlocked, 32GB - Silver (Renewed)",275.00,0,https://www.amazon.ca/Apple-iPhone-Factory-Unlocked-Smartphone/dp/B01N4WDDH4/ref=sr_1_111?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-111,2022-07-22,01:19
"Apple iPhone 11 Pro, US Version, 256GB, Midnight Green - Unlocked (Renewed)",865.42,0,https://www.amazon.ca/Apple-iPhone-Pro-256GB-Unlocked/dp/B07ZQPYXJP/ref=sr_1_112?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-112,2022-07-22,01:19
"Apple iPhone XR, 256GB, Red - Fully Unlocked (Renewed)",459.00,0,https://www.amazon.ca/Apple-iPhone-XR-256GB-Red/dp/B07PBCJWJ4/ref=sr_1_113?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-113,2022-07-22,01:19
"Apple iPhone 6S Plus, GSM Unlocked, 32GB - Space Gray (Renewed)",249.00,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-32GB/dp/B0743HW32H/ref=sr_1_114?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-114,2022-07-22,01:19
"Apple iPhone Xs Max, Fully Unlocked, 512 GB - Gold (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-Max-Fully-Unlocked/dp/B07PBF7Y5S/ref=sr_1_115?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-115,2022-07-22,01:19
"Apple iPhone 6s a1688 16GB Silver Unlocked (Renewed)",725.47,0,https://www.amazon.ca/Apple-iPhone-Silver-Unlocked-Refurbished/dp/B01CR2EUN6/ref=sr_1_116?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-116,2022-07-22,01:19
"Apple iPhone 8 Plus 5.5in, 256 GB, Fully Unlocked, Gold (Renewed)",379.99,0,https://www.amazon.ca/Apple-iPhone-Fully-Unlocked-Refurbished/dp/B077568ZJ3/ref=sr_1_117?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-117,2022-07-22,01:19
"Apple iPhone 7 Plus Factory Unlocked CDMA/GSM Smartphone - (128GB, Jet Black)(Renewed)",339.00,0,https://www.amazon.ca/Apple-iPhone-Factory-Unlocked-Smartphone/dp/B0743HPQVB/ref=sr_1_118?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-118,2022-07-22,01:19
"Apple iPhone SE, 256GB, Red - Fully Unlocked (Renewed)",425.34,More buying choices,https://www.amazon.ca/Apple-iPhone-SE-256GB-Red/dp/B088NM43MB/ref=sr_1_119?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-119,2022-07-22,01:19
"Apple iPhone Xs Max, Fully Unlocked, 512 GB - Space Gray (Renewed)",660.05,0,https://www.amazon.ca/Apple-iPhone-Max-Fully-Unlocked/dp/B07P6298Y8/ref=sr_1_120?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-120,2022-07-22,01:19
"Apple iPhone 13 Mini, 125GB, Starlight - Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-13-Mini-Starlight/dp/B09LKW2R37/ref=sr_1_121?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-121,2022-07-22,01:19
"Samsung Galaxy S22 Ultra 5G White 256GB - 6.8 120 Hz AMOLED Display, 108MP+12MP+10MP+10MP Rear Camera, 40MP Selfie Camera, 8K Video, S-Pen Included (CAD Version & Warranty)",1789.99,0,https://www.amazon.ca/Samsung-Galaxy-Ultra-White-256GB/dp/B09R6V6X1L/ref=sr_1_122?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-122,2022-07-22,01:19
"Samsung Galaxy S10 128GB SM-G973W Unlocked Canadian Model -Prism White ( Renewed)",293.31,0,https://www.amazon.ca/Samsung-Unlocked-Warranty-Certified-Refurbished/dp/B07PDN414K/ref=sr_1_123?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-123,2022-07-22,01:19
"Apple iPhone Xs Max, 256GB, Silver - Fully Unlocked (Renewed)",749.00,0,https://www.amazon.ca/Apple-iPhone-Max-256GB-Silver/dp/B07TK6SPQK/ref=sr_1_124?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-124,2022-07-22,01:19
"Apple iPhone 7 Plus, 128GB, Red - Fully Unlocked (Renewed)",339.00,0,https://www.amazon.ca/Apple-iPhone-Plus-128GB-Red/dp/B07K4ZCY4R/ref=sr_1_125?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-125,2022-07-22,01:19
"Apple iPhone Xs, 512GB, Space Gray - Fully Unlocked (Renewed)",564.70,0,https://www.amazon.ca/Apple-iPhone-512GB-Space-Gray/dp/B085P2R3DQ/ref=sr_1_126?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-126,2022-07-22,01:19
"Apple iPhone 8, 256GB, Red - Fully Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-256GB-Red-Unlocked/dp/B07YXCC2NX/ref=sr_1_127?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-127,2022-07-22,01:19
"Apple iPhone 12 Mini, 64GB, White - Fully Unlocked (Renewed)",701.85,0,https://www.amazon.ca/Apple-iPhone-12-Mini-White/dp/B08PNZGSSJ/ref=sr_1_128?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-128,2022-07-22,01:19
"Ulefone Armor X9 Rugged Smartphone, Android 11, 32GB ROM + 3GB RAM, Octa-core IP68 Waterproof Mobile Phone, 5.5 Display, 5000mAh, Dual SIM 4G, NFC, OTG, Face ID, Unlocked Cell Phones Canada- Black",189.99,0,https://www.amazon.ca/Ulefone-Armor-Smartphone-Supported-Waterproof/dp/B09J14712N/ref=sr_1_129?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-129,2022-07-22,01:19
"Apple iPhone 6 64GB Factory Unlocked GSM 4G LTE Smartphone, Space Gray (Renewed)",0.0,0,https://www.amazon.ca/Apple-Factory-Unlocked-Smartphone-Refurbished/dp/B00YD54AYU/ref=sr_1_130?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-130,2022-07-22,01:19
"Unlocked Android Smartphones Canada, Blackview A80 Plus, 64GB Dual SIM Unlocked Cell Phones Android, Android 10 OS Cell Phones, 6.5 HD+ Display, 13MP Camera, Fingerprint Face ID, 4680mAh Battery",189.99,0,https://www.amazon.ca/Unlocked-Android-Smartphones-Blackview-Fingerprint/dp/B099F23WJC/ref=sr_1_131?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-131,2022-07-22,01:19
"Apple iPhone 6 32 GB Unlocked, Space Gray (Refurbished)",205.00,0,https://www.amazon.ca/Apple-iPhone-Unlocked-Space-Refurbished/dp/B07F2L45CL/ref=sr_1_132?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-132,2022-07-22,01:19
"Apple iPhone 12 Mini, 128GB, Green - Fully Unlocked (Renewed)",787.48,0,https://www.amazon.ca/Apple-iPhone-Mini-128GB-Green/dp/B08PNBVYZS/ref=sr_1_133?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-133,2022-07-22,01:19
"Apple iPhone 7 Plus, GSM Unlocked, 32GB - Gold (Refurbished)",299.00,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-32GB/dp/B0743GR8S1/ref=sr_1_134?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-134,2022-07-22,01:19
"Apple iPhone 8 Plus, GSM Unlocked, 256GB - Space Gray (Renewed)",469.00,0,https://www.amazon.ca/Apple-iPhone-Plus-Unlocked-256GB/dp/B07759SBP7/ref=sr_1_135?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-135,2022-07-22,01:19
"Apple iPhone 12, 128GB, (Product) Red - Fully Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-12-128GB-Product/dp/B08PNVXZKW/ref=sr_1_136?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-136,2022-07-22,01:19
"Apple iPhone 13, 256GB, Red - Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-13-256GB-Red/dp/B09LNCD8MT/ref=sr_1_137?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-137,2022-07-22,01:19
"Apple iPhone 12 Mini, 128GB, Black - Fully Unlocked (Renewed)",769.00,0,https://www.amazon.ca/Apple-iPhone-Mini-128GB-Black/dp/B08PNKN4J7/ref=sr_1_138?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467187&sprefix=iphone%2Caps%2C198&sr=8-138,2022-07-22,01:19
"Apple iPhone 12 Mini Silicone Case with MagSafe - Sunflower",69.00,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjU2NjM3MjUwMzMzODA0OjE2NTg0NjcxODc6c3BfYnRmOjIwMDAyMTQ3MzMxNzU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FApple-Silicone-Case-MagSafe-iPhone%2Fdp%2FB0977KXVLY%2Fref%3Dsr_1_139_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467187%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-139-spons%26psc%3D1,2022-07-22,01:19
"Apple iPhone 13 Pro Silicone Case with MagSafe - Abyss Blue",69.99,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjU2NjM3MjUwMzMzODA0OjE2NTg0NjcxODc6c3BfYnRmOjIwMDA5NDMzMDQzMTc4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FApple-Silicone-Case-MagSafe-iPhone%2Fdp%2FB09G8DHF4L%2Fref%3Dsr_1_140_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467187%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-140-spons%26psc%3D1,2022-07-22,01:19
"Apple iPhone 12 Mini Leather Case with MagSafe - California Poppy",78.98,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjU2NjM3MjUwMzMzODA0OjE2NTg0NjcxODc6c3BfYnRmOjIwMDA3ODgzNTQ3MTY4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FApple-Leather-Case-MagSafe-iPhone%2Fdp%2FB08L5MSJQD%2Fref%3Dsr_1_141_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467187%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-141-spons%26psc%3D1,2022-07-22,01:19
"Apple iPhone 13 Pro Max Silicone Case with MagSafe - Pink Pomelo",69.00,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjU2NjM3MjUwMzMzODA0OjE2NTg0NjcxODc6c3BfYnRmOjIwMDA5ODk4MjQ3MDg4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FApple-Silicone-Case-MagSafe-iPhone%2Fdp%2FB09G7GS1WY%2Fref%3Dsr_1_142_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467187%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-142-spons%26psc%3D1,2022-07-22,01:19
"Apple iPhone 12 Mini Silicone Case with MagSafe - Pink Citrus",48.00,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjYxNDQ3MzkwMjQ1ODA6MTY1ODQ2NzcwMDpzcF9hdGZfbmV4dDoyMDAwNzg4MzU0NzI3ODE6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Silicone-Case-MagSafe-iPhone%2Fdp%2FB08L5N9K46%2Fref%3Dsr_1_145_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467700%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-145-spons%26psc%3D1,2022-07-22,01:28
"Apple iPhone 13 Mini Leather Case with MagSafe - Wisteria",79.00,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjYxNDQ3MzkwMjQ1ODA6MTY1ODQ2NzcwMDpzcF9hdGZfbmV4dDoyMDAwOTQzMzA0Mjg3ODE6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Leather-Case-MagSafe-iPhone%2Fdp%2FB09G8BJMK5%2Fref%3Dsr_1_146_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467700%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-146-spons%26psc%3D1,2022-07-22,01:28
"Apple iPhone 11 Pro Max Leather Folio - Peacock",169.00,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjYxNDQ3MzkwMjQ1ODA6MTY1ODQ2NzcwMDpzcF9hdGZfbmV4dDoyMDAwNzg4MzU0Njc0ODE6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Leather-Folio-iPhone-Pro%2Fdp%2FB0863KM5NB%2Fref%3Dsr_1_147_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467700%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-147-spons%26psc%3D1,2022-07-22,01:28
"Apple iPhone 11 Pro Leather Case - Meyer Lemon",69.00,0,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyMjYxNDQ3MzkwMjQ1ODA6MTY1ODQ2NzcwMDpzcF9hdGZfbmV4dDoyMDAwNzg4MzU0NjU2ODE6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FApple-Leather-Case-iPhone-Pro%2Fdp%2FB07XL5SHP4%2Fref%3Dsr_1_148_sspa%3Fcrid%3D1YUAEQPA6S2MD%26keywords%3Diphone%26qid%3D1658467700%26sprefix%3Diphone%252Caps%252C198%26sr%3D8-148-spons%26psc%3D1,2022-07-22,01:28
"Unlocked Smartphones,6.26in HD Waterdrop Full Screen Triple Rear Camera,Long-Lasting Battery, Dual SIM 3G 128GB Expandable Storage Smartphones(1+8GB),Suitable for Students Work(Gold)",139.34,0,https://www.amazon.ca/Unlocked-Smartphones-Waterdrop-Long-Lasting-Expandable/dp/B08ZJ5WFJJ/ref=sr_1_149?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467700&sprefix=iphone%2Caps%2C198&sr=8-149,2022-07-22,01:28
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Renewed)",189.00,0,https://www.amazon.ca/Apple-Factory-Unlocked-Smartphone-Refurbished/dp/B00YD545CC/ref=sr_1_150?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467700&sprefix=iphone%2Caps%2C198&sr=8-150,2022-07-22,01:28
"Apple iPhone SE, 256GB, White - Fully Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-SE-256GB-White/dp/B088NNN221/ref=sr_1_151?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467700&sprefix=iphone%2Caps%2C198&sr=8-151,2022-07-22,01:28
"Apple iPhone 13 Mini, 125GB, Red - Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-13-Mini-125GB/dp/B09LKYLHJS/ref=sr_1_152?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467700&sprefix=iphone%2Caps%2C198&sr=8-152,2022-07-22,01:28
"Apple iPhone X, 5.8in, 256 GB Silver at&T (Renewed)",599.99,0,https://www.amazon.ca/Apple-iPhone-5-8-Silver-Refurbished/dp/B07D6TQP6F/ref=sr_1_153?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467700&sprefix=iphone%2Caps%2C198&sr=8-153,2022-07-22,01:28
"Apple iPhone 6s a1688 16GB Space Grey Unlocked (Renewed)",722.39,0,https://www.amazon.ca/Apple-iPhone-a1688-Unlocked-Refurbished/dp/B01CR2IA6Y/ref=sr_1_154?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467700&sprefix=iphone%2Caps%2C198&sr=8-154,2022-07-22,01:28
"Apple iPhone 6S, GSM Unlocked, 32GB - Rose Gold (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-6S-Unlocked-32GB/dp/B0731JJCRZ/ref=sr_1_145?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467700&sprefix=iphone%2Caps%2C198&sr=8-145,2022-07-22,01:28
"Apple iPhone 13 Pro Max, 256GB, Gold - Unlocked (Renewed)",0.0,0,https://www.amazon.ca/Apple-iPhone-13-Pro-Max/dp/B09LP7GKGR/ref=sr_1_146?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467700&sprefix=iphone%2Caps%2C198&sr=8-146,2022-07-22,01:28
"Apple iPhone 8 4.7, 64 GB, Fully Unlocked, Silver (Refurbished)",320.69,More buying choices,https://www.amazon.ca/Apple-iPhone-Unlocked-Silver-Refurbished/dp/B07756QYST/ref=sr_1_147?crid=1YUAEQPA6S2MD&keywords=iphone&qid=1658467700&sprefix=iphone%2Caps%2C198&sr=8-147,2022-07-22,01:28
